Compound ID,ESOL predicted log solubility in mols per litre,Minimum Degree,Molecular Weight,Number of H-Bond Donors,Number of Rings,Number of Rotatable Bonds,Polar Surface Area,measured log solubility in mols per litre,smiles,Canonical smiles,MinAbsEStateIndex,qed,MaxAbsPartialCharge,FpDensityMorgan1,BCUT2D_MRHI,BalabanJ,Chi3n,Ipc,Kappa3,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA8,PEOE_VSA9,SMR_VSA5,SMR_VSA6,SlogP_VSA10,SlogP_VSA11,SlogP_VSA3,SlogP_VSA4,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA6,EState_VSA7,EState_VSA8,VSA_EState1,VSA_EState4,VSA_EState5,VSA_EState8,VSA_EState9,NOCount,NumAliphaticHeterocycles,NumAromaticRings,NumHDonors,MolLogP,fr_Ar_N,fr_allylic_oxid,fr_amide,fr_aryl_methyl,fr_ester,fr_ether,fr_halogen,fr_ketone,fr_methoxy,fr_nitro,fr_para_hydroxylation,fr_unbrch_alkane
1-Hexadecanol,-4.94,1,242.44699999999992,1,0,14,20.23,-7.0,CCCCCCCCCCCCCCCCO,CCCCCCCCCCCCCCCCO,0.373046875,0.4009684425805356,0.3963765693422824,0.4705882352941176,4.484331714489456,2.846262262649495,3.5116672736016925,6072.014357777548,15.960000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.606881964512918,0.0,96.8152399206548,6.606881964512918,0.0,0.0,0.0,0.0,0.0,6.606881964512918,6.4208216229260096,0.0,0.0,6.923737199690624,0.0,0.0,0.0,2.6513793112726667,0.0,1,0,0,1,5.460000000000006,0,0,0,0,0,0,0,0,0,0,0,12
uracil,-0.441,1,112.088,2,1,0,65.72,-1.4880000000000002,O=c1cc[nH]c(=O)[nH]1 ,O=c1cc[nH]c(=O)[nH]1,0.3807870370370365,0.4546939811074878,0.3251675603228361,1.375,4.770357771445501,3.5021170388304435,0.6858665867562286,64.0524865010122,0.8412053770519652,0.0,0.0,0.0,5.559266895052007,5.689743398203474,4.794537184071822,0.0,0.0,12.263210640074686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.559266895052007,0.0,0.0,0.0,4.9839785209472085,4.9839785209472085,0.0,-0.8553240740740735,0.0,0.0,0.0,4,0,1,2,-0.9368,2,0,0,0,0,0,0,0,0,0,0,0
adenine,-1.255,1,135.13,2,2,0,80.47999999999999,-2.12,Nc1ncnc2nc[nH]c12 ,Nc1ncnc2nc[nH]c12,0.4328703703703709,0.5296759293780585,0.381798268399509,1.3,5.796880483226038,2.950090305322589,1.2523096503295763,372.42214003537873,0.5397705083562873,11.844020792380803,11.465039998602755,0.0,0.0,0.0,14.951935562841626,0.0,0.0,0.0,6.3273200747645415,0.0,5.733667477162185,5.817862777835028,0.0,0.0,0.0,0.0,16.981740716219015,0.0,0.0,0.0,19.935914083788838,0.0,6.779212962962964,0.4328703703703709,0.0,0.0,5,0,2,2,-0.0648999999999999,4,0,0,0,0,0,0,0,0,0,0,0
"2,2',3,4,5-PCB",-6.709,1,326.437,0,2,1,0.0,-7.21,Clc1cc(Cl)c(cc1Cl)c2cccc(Cl)c2Cl ,Clc1cc(Cl)c(-c2cccc(Cl)c2Cl)cc1Cl,0.4014510896951377,0.5165015321569533,0.0836057747106345,0.5882352941176471,6.45590707349002,2.685870782385161,2.251733034330796,6584.480269259406,2.669225413029379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.126902983393991,25.11316656870663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.67661806040363,5.563451491696996,24.26546827384644,6.06636706846161,0.0,0.0,1.4271296296296303,0.0,0.0,0.0,0,0,2,0,6.620600000000001,0,0,0,0,0,0,5,0,0,0,0,0
Ancymidol,-2.181,1,256.30499999999995,1,3,4,55.24,-2.596,COc1ccc(cc1)C(O)(C2CC2)c3cncnc3 ,COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,0.2424952758881327,0.9101263929042772,0.4967681854087818,1.105263157894737,5.386549436000496,2.045722086934536,3.698973815047294,60301.39524621388,2.080902367961482,17.677882719032134,0.0,0.0,0.0,0.0,9.967957041894415,0.0,0.0,17.957138634923147,7.109797541277533,18.442694056835705,7.109797541277533,0.0,5.749511833283905,5.601050810983688,5.917906046161393,5.917906046161393,0.0,29.71805806252992,19.50348468450369,24.26546827384644,9.967957041894415,5.157332923910305,0.6262372448979593,1.0260217729066934,0.0,1.6320730977576217,4,0,2,1,2.1311,2,0,0,0,0,1,0,0,1,0,0,0
Benzo(b)fluoranthene,-6.007000000000001,2,252.316,0,5,0,0.0,-8.23,c1ccc2c(c1)c3cccc4c3c2cc5ccccc54,c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,1.3230120937263796,0.3127510250214632,0.0616286364271222,0.45,6.228088996214331,2.1205696549324866,4.392004425602149,125895.82694003024,1.1198586037116531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.79640482153933,0.0,5.482974300831445,0.0,0.0,0.0,0,0,4,0,5.640400000000003,0,0,0,0,0,0,0,0,0,0,0,0
Carbanilide,-3.611,1,212.252,2,2,2,41.13,-3.15,O=C(Nc1ccccc1)Nc2ccccc2,O=C(Nc1ccccc1)Nc1ccccc1,0.2385185185185183,0.7871951869249773,0.3231784291863308,0.6875,5.991309845917812,1.9521941477943936,2.0633153439080587,6213.389726542117,2.8498118619438304,0.0,0.0,0.0,0.0,6.031114512338072,4.794537184071822,0.0,0.0,11.374772549367124,0.0,0.0,10.633577208012662,16.169309733438947,0.0,0.0,0.0,6.031114512338072,0.0,11.374772549367124,0.0,60.6636706846161,10.633577208012662,0.0,1.54802059712774,0.0,0.0,0.0,3,0,2,2,3.3306000000000013,0,0,2,0,0,0,0,0,0,0,2,0
phenobarbital,-2.272,1,232.239,2,2,2,75.27000000000001,-2.322,CCC1(C(=O)NC(=O)NC1=O)c2ccccc2 ,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,0.293611111111111,0.7368838068366227,0.3276510185778574,1.0,6.223891946421071,2.535973053206109,3.0262809871232013,7460.405481124379,1.5954555917347284,0.0,5.41499046939678,11.814359458703011,0.0,6.031114512338072,4.794537184071822,0.0,0.0,0.0,0.0,18.75954929201341,0.0,4.794537184071822,0.0,15.004064837540422,0.0,0.0,11.984273114623004,0.0,37.255572541998674,0.0,10.633577208012662,0.0,-0.7223842592592591,-1.1389814814814807,1.738051776266062,0.0,5,1,1,2,0.7004,0,0,4,0,0,0,0,0,0,0,0,0
"2',3,4-PCB",-5.686,1,257.547,0,2,1,0.0,-6.29,Clc1ccc(cc1)c2cccc(Cl)c2Cl ,Clc1ccc(-c2cccc(Cl)c2Cl)cc1,0.5593672839506176,0.6489454818006694,0.0843437391001589,0.7333333333333333,6.432952886450596,2.5415145965203094,2.1068219893736417,3078.489812049126,2.2827579558028908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.586084805438322,10.045266627482652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.067899941223978,11.126902983393991,6.06636706846161,36.39820241076966,0.0,0.0,1.923827160493828,0.0,0.0,0.0,0,0,2,0,5.313800000000001,0,0,0,0,0,0,3,0,0,0,0,0
Isoproturon,-2.867,1,206.289,1,1,2,32.34,-3.536,CC(C)c1ccc(NC(=O)N(C)C)cc1,CC(C)c1ccc(NC(=O)N(C)C)cc1,0.1043546863189717,0.7924327874735378,0.3306530434691106,1.2,5.883682980650513,2.685768989393265,2.2348015558175454,1908.9065870037184,3.273629291246834,0.0,0.0,0.0,0.0,6.031114512338072,4.794537184071822,0.0,0.0,19.782730240037942,0.0,19.76538044554264,19.41213256936071,10.481923458755384,0.0,0.0,0.0,6.031114512338072,5.917906046161393,5.687386274683562,14.09534396535438,24.26546827384644,19.16426300338758,0.0,2.1073630007558584,0.5172224846728816,4.292477639203829,3.440118312757201,3,0,1,1,2.903500000000001,0,0,2,0,0,0,0,0,0,0,0,0
Azintamide,-2.231,1,259.762,0,1,5,46.09,-1.716,CCN(CC)C(=O)CSc1ccc(Cl)nn1,CCN(CC)C(=O)CSc1ccc(Cl)nn1,0.1173611111111112,0.7599914941410489,0.3425305094882561,1.375,7.994374671629126,2.4492413621653952,2.067206053692253,3860.03928140384,3.980499762284875,5.025959978669241,5.153109816892792,5.907179729351506,0.0,0.0,0.0,0.0,10.197363616602075,13.08951281182515,5.752853606746789,18.87343437805049,18.842366418571935,0.0,0.0,4.794537184071822,0.0,5.907179729351506,15.931923402308822,13.08951281182515,17.032643867773697,13.847474399381248,10.197363616602075,0.0,0.0,0.504258314436886,5.409429213630151,0.0,4,0,1,0,2.0905,2,0,1,0,0,0,1,0,0,0,0,0
"2,2-Dimethyl-1-butanol",-1.365,1,102.17699999999998,1,0,2,20.23,-1.04,CCC(C)(C)CO,CCC(C)(C)CO,0.1388888888888888,0.5586541703076433,0.3958205192006551,1.4285714285714286,4.617993280005849,3.360435142696057,1.3851379460783748,26.838740541269832,2.631140939597316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.606881964512918,0.0,27.19203322199788,6.606881964512918,0.0,0.0,0.0,5.41499046939678,5.41499046939678,6.606881964512918,6.4208216229260096,0.0,13.847474399381248,6.923737199690624,0.0,0.1388888888888888,0.0,6.4719444444444445,0.0,1,0,0,1,1.4149,0,0,0,0,0,0,0,0,0,0,0,0
Ethyl pentanoate,-1.899,1,130.18699999999998,0,0,4,26.3,-1.75,CCCOC(=O)CCC,CCCOC(=O)CCC,0.0700462962962957,0.5416729314973412,0.4656861843536989,1.3333333333333333,5.686239353338182,3.0613168393721577,0.9212980007946734,90.44046466047872,5.339329135302875,0.0,0.0,0.0,0.0,5.969305287951849,0.0,0.0,0.0,6.4208216229260096,6.606881964512918,33.10993926815928,6.606881964512918,0.0,0.0,9.53140013787187,0.0,5.969305287951849,13.027703587438928,12.84164324585202,0.0,13.847474399381248,0.0,4.792638888888889,0.0,-0.0700462962962957,4.51911186696901,0.0,2,0,0,0,1.7397,0,0,0,0,1,1,0,0,0,0,0,0
"2,4,6-Trinitrotoluene",-2.6060000000000003,1,227.132,0,1,3,129.42000000000002,-3.22,Cc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],0.2077777777777771,0.5701986965935285,0.2855637870442924,0.875,5.593602631692123,3.5727545380551327,1.9418372294192612,2479.518361954911,1.9188916339253488,5.563451491696996,0.0,0.0,17.062158824050687,0.0,0.0,0.0,0.0,0.0,26.902667283376232,6.923737199690624,0.0,17.062158824050687,0.0,0.0,37.26669200598734,5.563451491696996,12.13273413692322,0.0,0.0,0.0,0.0,0.0,-2.160740740740739,0.0,1.1666591080876794,0.0,9,0,1,0,1.71962,0,0,0,0,0,0,0,0,0,3,0,0
Bensulide,-4.99,1,397.52400000000006,1,1,10,64.63,-4.2,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,0.034172300354434,0.4788922076525895,0.3189054412186748,1.1304347826086956,8.674586402392793,2.553910805634569,2.376887331204845,63844.11792460049,8.115110168657495,0.0,0.0,15.716828754185638,0.0,0.0,13.139891848781026,0.0,0.0,12.297610012659364,17.10341625101438,44.79836504977688,12.297610012659364,0.0,0.0,30.877641565469865,0.0,23.64817265692696,5.752853606746789,0.0,30.33183534230805,27.694948798762496,4.722094864452088,38.30082539691216,-2.4703828717701075,0.4888703861174099,7.891696638531957,-3.4907608707063056,5,0,1,1,3.7726000000000015,0,0,0,0,0,0,0,0,0,0,0,1
Cycloheptane,-2.9160000000000004,2,98.189,0,1,0,0.0,-3.51,C1CCCCCC1,C1CCCCCC1,1.5,0.4085406794096017,0.0533059727891157,0.2857142857142857,4.507000000000002,2.0416666666666665,1.7499999999999996,58.974147804380216,1.959183673469388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.94575136048208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2.730700000000001,0,0,0,0,0,0,0,0,0,0,0,0
Propyl formate,-0.757,1,88.10599999999998,0,0,3,26.3,-0.49,CCCOC=O,CCCOC=O,0.4618055555555556,0.3721229145645434,0.4679120385595627,1.8333333333333333,5.36221374634295,2.4884037718761123,0.3900166571736666,20.986300857070454,3.47,0.0,0.0,0.0,6.472220864716464,0.0,0.0,0.0,0.0,0.0,6.606881964512918,13.344558822616634,6.606881964512918,0.0,0.0,9.53140013787187,0.0,0.0,13.07910282922938,6.4208216229260096,0.0,6.923737199690624,4.736862953800049,4.302083333333334,0.0,0.0,2.9548611111111107,0.0,2,0,0,0,0.5694,0,0,0,0,0,1,0,0,0,0,0,1
2-Isopropyltoluene,-3.585,1,134.22199999999995,0,1,1,0.0,-3.76,CC(C)c1ccccc1C,Cc1ccccc1C(C)C,0.6538888888888887,0.5532584920101852,0.061984498756323,1.1,5.273719040953498,3.031327898581972,1.8104698482288837,182.2382192735223,1.3813978449955595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233264,0.0,0.0,0.0,0.0,6.923737199690624,0.0,5.917906046161393,0.0,0.0,0.0,45.03667987291831,0.0,2.861111111111112,0.6538888888888887,6.611111111111112,0.0,0,0,1,0,3.118420000000002,0,0,0,1,0,0,0,0,0,0,0,0
m-Chloroaniline,-2.392,1,127.574,1,1,0,26.02,-1.37,Nc1cccc(Cl)c1,Nc1cccc(Cl)c1,0.6851851851851856,0.5297860823199099,0.3986863019082857,1.375,6.303343192943332,3.077660437970554,0.8486737757185577,64.0524865010122,1.138019488647966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.710019588424888,0.0,0.0,5.733667477162185,5.687386274683562,0.0,0.0,0.0,0.0,10.710019588424888,0.0,18.19910120538483,6.06636706846161,0.0,0.0,6.080185185185186,0.0,0.0,0.0,1,0,1,1,1.9222,0,0,0,0,0,0,1,0,0,0,0,0
"2,4-Dimethylpentane",-2.938,1,100.20499999999998,0,0,2,0.0,-4.26,CC(C)CC(C)C,CC(C)CC(C)C,0.8749999999999998,0.5001817914751358,0.0627637873860695,0.8571428571428571,4.4715799171733694,2.9532231745612925,0.9428090415820636,19.093583929800843,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.11577042168851,0.0,0.0,0.0,0.0,11.835812092322788,0.0,0.0,11.835812092322788,0.0,0.0,27.694948798762496,0.0,0.0,1.7499999999999996,9.055555555555555,0.0,0,0,0,0,2.688500000000001,0,0,0,0,0,0,0,0,0,0,0,0
Dibenzofurane,-4.2010000000000005,2,168.195,0,3,0,13.14,-4.6,o1c2ccccc2c3ccccc13,c1ccc2c(c1)oc1ccccc12,0.9617592592592594,0.4996349153585699,0.4560668379804644,0.6153846153846154,6.04070460215756,2.642438259907001,2.284206705392188,2395.2381889679577,0.8718163214535064,11.166040283284485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.772448428929591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.166040283284485,0.0,36.39820241076966,12.13273413692322,5.652407407407408,1.9235185185185188,0.0,0.0,0.0,1,0,3,0,3.586000000000001,0,0,0,0,0,0,0,0,0,0,2,0
ethofumesate,-3.184,1,286.34900000000005,0,2,4,61.830000000000005,-3.42,CCOC2Oc1ccc(OS(C)(=O)=O)cc1C2(C)C,CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,0.2871050642479216,0.7927974244467024,0.4636815339666478,1.368421052631579,7.858597881583182,2.35134855053488,3.034108737764145,13470.093981300435,2.843383259980219,11.49902366656781,0.0,6.290026729335213,0.0,10.118126859033554,0.0,8.417796984328938,0.0,12.170333456209914,11.670759652908185,32.47622879780387,12.862651148024325,0.0,11.49902366656781,20.26998028223038,0.0,17.4545290320159,12.356393797796825,11.8192206752084,18.19910120538483,20.771211599071872,0.0,38.47358578928587,0.5226620370370376,0.985531934996221,6.432715559185617,-3.527684332220543,5,1,1,0,2.0576,0,0,0,0,0,2,0,0,0,0,0,0
Fluometuron,-3.065,1,232.205,1,1,1,32.34,-3.43,CN(C)C(=O)Nc1cccc(c1)C(F)(F)F,CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,0.1190046296296301,0.7928812498481534,0.4159855244033364,1.3125,5.884836932737767,2.875199038659657,1.847349202072398,2433.189287157017,3.147648243829956,0.0,0.0,0.0,0.0,12.207413029781549,4.794537184071822,13.17124514302446,0.0,19.782730240037942,5.563451491696996,6.176298517443475,19.41213256936071,23.653168601779846,0.0,6.176298517443475,0.0,5.687386274683562,0.0,12.13273413692322,0.0,0.0,5.316788604006331,37.0222689909297,-0.6689063681027962,0.0,0.0,3.005839238473167,3,0,1,1,2.7989000000000006,0,0,2,0,0,0,3,0,0,0,0,0
Acridine,-3.846,2,179.22199999999998,0,3,0,12.89,-3.67,c3ccc2nc1ccccc1cc2c3,c1ccc2nc3ccccc3cc2c1,1.0612962962962964,0.4818975761182923,0.2477973090328596,0.6428571428571429,5.918827338088286,2.5237326453890008,2.4254163240383058,3255.128956169492,1.0618574497884703,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,10.772448428929591,11.033401435232523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.033401435232523,0.0,36.39820241076966,23.18307972633204,0.0,2.122592592592593,0.0,0.0,0.0,1,0,3,0,3.3880000000000017,1,0,0,0,0,0,0,0,0,0,2,0
Cortisone,-2.893,1,360.45000000000016,2,4,2,91.67,-3.11,CC12CC(=O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO,CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,0.0987991307634164,0.7856923773821716,0.3884641012481243,1.1923076923076923,5.941423114284877,1.7481728292749803,8.41149293787658,715692.1381653672,2.0724999742533408,17.991177721861547,11.566489892729878,0.0,0.0,0.0,0.0,0.0,0.0,24.17453976141019,0.0,64.39427657084701,6.606881964512918,0.0,0.0,14.383611552215466,28.583699077277743,41.15602012353685,25.68328649170404,18.414747775921285,6.076020106833881,6.923737199690624,6.923737199690624,0.0,-1.552716062505249,-0.1724396392765341,3.3064736566560606,0.0,5,0,0,2,1.9898,0,1,0,0,0,0,0,3,0,0,0,0
glucose,0.501,1,180.156,5,1,1,110.38,0.74,OCC1OC(O)C(O)C(O)C1O,OCC1OC(O)C(O)C(O)C1O,0.5257870370370368,0.290152854529958,0.3935665160029449,0.9166666666666666,4.874163848085258,2.634408987061597,1.867059489777345,454.5175035427365,1.5817587586505184,24.41586555099321,6.290026729335213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.606881964512918,30.70589228032842,6.606881964512918,0.0,0.0,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,4.575925925925926,0.0,0.0,-0.5257870370370368,0.0,6,1,0,5,-3.2214000000000005,0,0,0,0,0,1,0,0,0,0,0,0
3-Methylphenol,-2.313,1,108.14,1,1,0,20.23,-0.68,Cc1cccc(O)c1,Cc1cccc(O)c1,0.3379629629629632,0.5359354364287862,0.5079565717457838,1.375,5.2507147553307165,3.077660437970554,1.0016564017772738,64.0524865010122,0.9971092570832982,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,0.0,5.749511833283905,0.0,6.923737199690624,0.0,5.749511833283905,5.563451491696996,12.13273413692322,19.056471336613843,0.0,0.0,1.0879629629629632,0.3379629629629632,1.9441666666666664,0.0,1,0,1,1,1.7006199999999998,0,0,0,1,0,0,0,0,0,0,0,0
Indapamide,-4.345,1,365.842,2,3,3,92.5,-3.5860000000000003,CC2Cc1ccccc1N2NC(=O)c3ccc(Cl)c(c3)S(N)(=O)=O ,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0.019503529679395,0.8705249450646535,0.2819109464594856,1.2916666666666667,7.888846232410545,1.8885490887958856,3.929166415170168,246290.14150136965,3.101715611975264,4.895483475517775,0.0,10.023291153407584,5.907179729351506,0.0,13.556770721936878,0.0,0.0,5.563451491696996,16.75186041757285,24.28188312728237,5.008912523954532,5.687386274683562,0.0,16.444112776333593,0.0,21.52340911010406,0.0,17.671659389306566,5.008912523954532,31.18920547353706,5.425791397110385,23.07996581200585,5.05623319878363,-0.4304446963970771,1.9979295267489712,-4.001737165902479,6,1,2,2,2.0834,0,0,1,0,0,0,1,0,0,0,1,0
"1,4-Dinitrobenzene",-2.281,1,168.10799999999995,0,1,2,86.28,-3.39,O=N(=O)c1ccc(cc1)N(=O)=O,O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,0.1522222222222218,0.4941192629438992,0.269429190579248,0.8333333333333334,5.391943574783272,3.006149833729547,1.2713462644821734,473.955341085275,1.5400100997348818,0.0,0.0,0.0,11.374772549367124,0.0,0.0,0.0,0.0,24.26546827384644,9.846622097635342,0.0,0.0,11.374772549367124,0.0,0.0,20.228636537531145,11.374772549367124,0.0,24.26546827384644,0.0,0.0,0.0,0.0,-0.3044444444444436,0.0,0.0,0.0,6,0,1,0,1.503,0,0,0,0,0,0,0,0,0,2,0,0
Reposal,-2.781,1,262.309,2,3,2,75.27000000000001,-2.696,CCC1(C(=O)NC(=O)NC1=O)C2=CCC3CCC2C3,CCC1(C2=CCC3CCC2C3)C(=O)NC(=O)NC1=O,0.3225944822373392,0.584600641278881,0.327650702198058,1.2105263157894737,6.206657200072637,2.028581708627825,4.904643790604445,28838.79517381144,1.637068968660997,5.41499046939678,0.0,11.814359458703011,0.0,6.031114512338072,4.794537184071822,0.0,0.0,0.0,0.0,39.02784531432067,0.0,4.794537184071822,0.0,9.589074368143644,17.250802561719567,0.0,18.2566337152488,24.83556939884729,0.0,6.923737199690624,16.709597314846544,0.0,-0.2363888888888887,0.1139843684387336,1.8301946334089192,0.0,5,1,0,2,1.4951999999999996,0,1,4,0,0,0,0,0,0,0,0,0
Ethyl decanoate,-3.671,1,200.322,0,0,9,26.3,-4.1,CCCCCCCCCC(=O)OCC,CCCCCCCCCC(=O)OCC,0.0406868596203908,0.418904544601119,0.4659692078794497,0.9285714285714286,5.68656393063776,3.014825784459536,2.289779436134093,1175.4807664805464,9.557183958151702,0.0,0.0,0.0,0.0,5.969305287951849,0.0,0.0,0.0,6.4208216229260096,6.606881964512918,65.21404738278933,6.606881964512918,0.0,0.0,9.53140013787187,0.0,5.969305287951849,13.027703587438928,6.4208216229260096,0.0,6.923737199690624,6.923737199690624,4.848043267659069,0.0,-0.0406868596203908,4.582079102455185,0.0,2,0,0,0,3.6902000000000026,0,0,0,0,1,1,0,0,0,0,0,5
Fenuron,-1.847,1,164.208,1,1,1,32.34,-1.6,CN(C)C(=O)Nc1ccccc1,CN(C)C(=O)Nc1ccccc1,0.1099999999999998,0.6737800381048139,0.3306530434771435,1.25,5.882716668330763,2.5897829796017806,1.4312403549765584,526.605418861369,2.268477910803053,0.0,0.0,0.0,0.0,6.031114512338072,4.794537184071822,0.0,0.0,19.782730240037942,0.0,0.0,19.41213256936071,10.481923458755384,0.0,0.0,0.0,6.031114512338072,0.0,5.687386274683562,14.09534396535438,30.33183534230805,5.316788604006331,0.0,0.8159259259259262,0.0,0.0,3.413240740740741,3,0,1,1,1.7801,0,0,2,0,0,0,0,0,0,0,1,0
Ethyl propyl ether,-1.072,1,88.14999999999999,0,0,3,9.23,-0.66,CCCOCC,CCCOCC,0.855,0.474106795831282,0.3817499234700282,1.3333333333333333,4.191856561715188,2.3390923149762908,0.5525858577612694,20.986300857070454,3.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,0.0,20.268296022307258,13.213763929025836,0.0,0.0,4.736862953800049,0.0,0.0,0.0,19.634585551951847,0.0,6.923737199690624,6.923737199690624,4.982638888888889,0.0,0.0,5.8845833333333335,0.0,1,0,0,0,1.4329,0,0,0,0,0,1,0,0,0,0,0,1
2-Methylnapthalene,-3.802,1,142.201,0,2,0,0.0,-3.77,Cc1ccc2ccccc2c1,Cc1ccc2ccccc2c1,1.3176851851851854,0.5297256591150028,0.0616297075778091,0.8181818181818182,5.823496006946877,2.828901215620696,1.904967731246847,487.8529731213885,1.1168263318939629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,49.38830667892189,0.0,1.3228703703703706,0.0,2.1175,0.0,0,0,2,0,3.148220000000001,0,0,0,1,0,0,0,0,0,0,0,0
Hexestrol,-4.854,1,270.372,2,2,5,40.46,-4.43,CCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2,CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,0.3067453294193918,0.8200551330488968,0.5079666423008401,0.65,5.339552027517634,2.3163196571785463,4.00783604061375,36558.81912254988,3.13127300293703,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.52492973755605,0.0,0.0,11.49902366656781,0.0,0.0,0.0,23.3348357588906,12.84164324585202,24.26546827384644,24.26546827384644,13.847474399381248,0.0,2.5096759259259267,1.4563478016959264,4.390071491559587,0.0,2,0,2,2,4.785200000000004,0,0,0,0,0,0,0,0,0,0,0,0
Malathion,-3.391,1,330.3640000000001,0,0,9,71.06,-3.37,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,0.1225694444444442,0.4701971932858886,0.4659275615510423,1.1578947368421053,8.678474627217783,4.80781070887242,1.9104287221824443,9559.020379374077,7.269182491946857,5.249938029982174,0.0,5.693537600778055,0.0,11.9386105759037,0.0,0.0,0.0,14.219595082555069,19.634585551951847,25.518234052289436,27.433359011580905,0.0,0.0,39.91715068780602,0.0,19.634585551951847,0.0,11.38172479611316,13.847474399381248,0.0,0.0,19.918007527084907,-2.6486008361678,-1.0086229213907778,3.856287884752666,2.8132067271352987,6,0,0,0,2.1218000000000004,0,0,0,0,2,2,0,0,0,0,0,0
Benzylchloride,-2.887,1,126.58599999999996,0,1,1,0.0,-2.39,ClCc1ccccc1,ClCc1ccccc1,0.6119444444444444,0.5073287414395534,0.1215511187201793,1.125,6.165421177419581,2.8320858350070908,0.9971280120395808,91.36757727918736,1.2392064029119825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.600939890232516,5.880003444970339,0.0,5.880003444970339,0.0,0.0,0.0,5.880003444970339,0.0,0.0,5.880003444970339,0.0,0.0,30.33183534230805,0.0,0.0,1.1751543209876545,0.6119444444444444,0.0,0.0,0,0,1,0,2.4254000000000007,0,0,0,0,0,0,1,0,0,0,0,0
t-Crotonaldehyde,-0.604,1,70.09100000000001,0,0,1,17.07,0.32,C/C=C/C=O,C/C=C/C=O,0.75,0.3285962557039047,0.2985764972892379,1.6,5.637710671063807,2.9244181981729174,0.271017509861714,11.245112497836532,3.410000000000001,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,6.286160523129555,12.999757306524504,0.0,0.0,0.0,0.0,0.0,1.8,0.0,1,0,0,0,0.7614000000000001,0,2,0,0,0,0,0,0,0,0,0,0
